place_id,best_source,best_name,best_phone,best_address,best_website,best_category
08f088557537354903c275dd5a290659,meta,Scandic CH,6264958400,"[{""freeform"": ""Nygatan 45"", ""locality"": ""G\u00e4vle"", ""postcode"": ""803 11"", ""country"": ""SE""}]",http://www.scandichotels.com/ch,hotel
08f08996aa19640503998575bf5e624f,meta,Työväen Akatemia,8401763581,"[{""freeform"": ""Vanha Turuntie 14"", ""locality"": ""Kauniainen"", ""postcode"": ""02700"", ""country"": ""FI""}]",http://www.akatemia.org/,college_university
08f08ed358889889037e291e52eb62a5,meta,Full Steam Tromso,4792044930,"[{""freeform"": ""S\u00f8ndre Tollbodgate 3"", ""locality"": ""Troms\u00f8"", ""postcode"": ""9008"", ""region"": ""54"", ""country"": ""NO""}]",http://www.fullsteam.no/,restaurant
08f08f02c0755b89034609eac48d4092,meta,Mecra Consult AB,6910720720,"[{""freeform"": ""Verkstadsv\u00e4gen 13"", ""locality"": ""Skellefte\u00e5"", ""postcode"": ""931 61"", ""country"": ""SE""}]",http://www.mecra.se/,pest_control_service
08f1126d332248ed03373d1c4f03052a,meta,Hautaustoimisto Mikko Mononen,8968626200,"[{""freeform"": ""Liisankatu 25"", ""locality"": ""Helsinki"", ""postcode"": ""00170"", ""region"": ""ES"", ""country"": ""FI""}]",https://hautaus-mononen.fi/,funeral_services_and_cemeteries
08f1126d338cb585032ef99b66edb965,meta,EuroPark P-Eliel,8207907300,"[{""freeform"": ""Asema-aukio 1"", ""locality"": ""Helsinki"", ""postcode"": ""00100"", ""country"": ""FI""}]",http://www.europark.fi/english/parking-halls/hki-eliel-eng,parking
08f11aa78c7ad0e5034e75b4b7abd882,meta,Коллегия адвокатов г. Москвы «ЭксЛедж»,4993942724,"[{""freeform"": ""\u0443\u043b\u0438\u0446\u0430 \u0411\u043e\u043b\u044c\u0448\u0438\u0435 \u041a\u0430\u043c\u0435\u043d\u0449\u0438\u043a\u0438 2"", ""locality"": ""\u041c\u043e\u0441\u043a\u0432\u0430"", ""postcode"": ""115172"", ""country"": ""RU""}]",https://goo.gl/3Y9yAj,lawyer
08f11aa7a1a188c003ef4bcf54a8e1a6,meta,Детская городская клиническая больница 9 имени Сперанского Г.Н.,4991868325,"[{""freeform"": ""\u0428\u043c\u0438\u0442\u043e\u0432\u0441\u043a\u0438\u0439 \u043f\u0440\u043e\u0435\u0437\u0434 29 \u043a\u043e\u0440\u043f 7"", ""locality"": ""\u041c\u043e\u0441\u043a\u0432\u0430"", ""postcode"": ""123317"", ""country"": ""RU""}]",http://www.dgkb-9.ru/,health_and_medical
08f121ba1a6ed7b103673c4bbcf8bf73,msft,Bannister GP Kia,7805395024,"[{""freeform"": ""11806 99 Ave"", ""locality"": ""Grande Prairie"", ""postcode"": ""T8W 0C7"", ""region"": ""AB"", ""country"": ""CA""}]",http://www.bannistergpkia.ca/,auto_parts_and_supply_store
08f12ccd550310a30379d144bdd1f4aa,meta,Alberta Gymnastics Federation,4032595500,"[{""freeform"": ""550 71 Ave SE"", ""locality"": ""Calgary"", ""postcode"": ""T2H 0S6"", ""region"": ""AB"", ""country"": ""CA""}]",http://www.abgym.ab.ca/,community_services_non_profits
08f12d87937886ed03cf23f162e10f02,meta,Edward Jones,5095634402,"[{""freeform"": ""309 S Main St"", ""locality"": ""Colville"", ""postcode"": ""99114-2425"", ""region"": ""WA"", ""country"": ""US""}]",https://www.edwardjones.com/zach-hull,financial_advising
08f12db0d9c6137103d4a617c7e2dcff,meta,Zumiez,5094841128,"[{""freeform"": ""4750 N Division St"", ""locality"": ""Spokane"", ""postcode"": ""99207-1406"", ""region"": ""WA"", ""country"": ""US""}]",http://www.zumiez.com,men's_clothing_store
08f12db34575e253037b6f6469146181,microsoft,Coinstar Kiosk – Bitcoin ATM,8009282274,"[{""freeform"": ""Manito Super 1 Foods, 305 W Kathleen Ave"", ""locality"": ""Coeur D Alene"", ""postcode"": ""83814"", ""region"": ""ID"", ""country"": ""US""}]",https://www.coinstar.com/kiosk-info?KioskId=23403,atms
08f12db7756486da03e71a795e1b150a,meta,"PLACE Landscape Architecture, LLC",5095702157,"[{""freeform"": ""1325 W 1st Ave"", ""locality"": ""Spokane"", ""postcode"": ""99201-4133"", ""region"": ""WA"", ""country"": ""US""}]",http://www.place-la.com/,professional_services
08f12ec5266ae8600324ada1a869584e,meta,Ardene,7806651776,"[{""freeform"": ""2331 66 St NW"", ""locality"": ""Edmonton"", ""postcode"": ""T6K 4B5"", ""region"": ""AB"", ""country"": ""CA""}]",https://www.ardene.com/,clothing_store
08f12ecc8371475e037d414c3de7ba87,meta,Pharmasave Holyrood Pharmacy and Telehealth Medical Clinic,7804402066,"[{""freeform"": ""9020 75 St NW"", ""locality"": ""Edmonton"", ""postcode"": ""T6C 2H4"", ""region"": ""AB"", ""country"": ""CA""}]",https://pharmasave.com/edmonton-holyrood/,pharmacy
08f18252ed2e644003e208e0b4a322d1,meta,Speedwell Family Support,2887767392,"[{""freeform"": ""48 Parkanaur Road"", ""locality"": ""Dungannon"", ""postcode"": ""BT70 3AA"", ""region"": ""NIR"", ""country"": ""GB""}]",http://www.speedwell-trust.com,charity_organization
08f182c15216d16203e6f58c621d500b,meta,Ahernes,5314510438,"[{""freeform"": ""Old Bawn Rd"", ""postcode"": ""D24 DR44"", ""country"": ""IE""}]",http://www.oldburyfc.ie/,pub
08f182c8da25a6c003fdc90bdaf0dab7,meta,Robert Walters Group,5316334111,"[{""freeform"": ""1 Custom House Quay"", ""locality"": ""Dublin"", ""postcode"": ""D01 KF84"", ""country"": ""IE""}]",https://www.robertwalters.ie/,professional_services
08f184585198e405031141d8c7cec342,meta,Europcar,3240631213,"[{""freeform"": ""310 Route de Vannes"", ""locality"": ""Orvault"", ""postcode"": ""44700"", ""country"": ""FR""}]",http://www.europcar-atlantique.fr,car_rental_agency
08f184685618614b03a2873cbfc0d0a4,meta,Cidrerie Coic Paul,3630561901,"[{""freeform"": ""2 Chemin de Kerscouedic"", ""locality"": ""Plon\u00e9is"", ""postcode"": ""29710"", ""country"": ""FR""}]",http://www.cidrerie-coic.com/,eat_and_drink
08f1846b0494d2c603809a7f5845603a,meta,Marionnaud France,3298972983,"[{""freeform"": ""13B Avenue Pierre Gu\u00e9guin"", ""locality"": ""Concarneau"", ""postcode"": ""29900"", ""country"": ""FR""}]",http://www.marionnaud.fr/,cosmetic_and_beauty_supplies
08f1849b1176da690351ac66a3c552f8,meta,Communauté de communes de Lacq Orthez - CCLO,3559600346,"[{""freeform"": ""Rond-Point des Ch\u00eanes - BP73"", ""locality"": ""Mourenx"", ""country"": ""FR""}]",http://www.cc-lacqorthez.fr/,public_service_and_government
08f184dcf559e4a1039f24c7f61712fc,meta,Chatauret Clôture,3533063570,"[{""freeform"": ""203a Avenue de la C\u00f4te d'Argent"", ""locality"": ""Biganos"", ""postcode"": ""33380"", ""country"": ""FR""}]",https://chatauret.com/,fence_and_gate_sales_service
08f18606561587130300656616c838e9,meta,Centre RNPC Avranches,3785745788,"[{""freeform"": ""2 Z.A. de Cromel"", ""locality"": ""Saint-Quentin-sur-le-Homme"", ""postcode"": ""50220"", ""country"": ""FR""}]",https://www.rnpc.fr/carte-des-centres-rnpc/region-normandies/centre-rnpc-avranches/?utm_source=home-page,nutritionist
08f18615206a2044031332a453760f15,meta,Bar des Sports,3980321979,"[{""freeform"": ""17 Grande Rue"", ""locality"": ""Lassay-les-Ch\u00e2teaux"", ""postcode"": ""53110"", ""country"": ""FR""}]",,bar
08f18627ad9a9c9503be1254988406fa,meta,Les Suites du Littoral,3782552440,"[{""freeform"": ""2 Hent Bihan"", ""locality"": ""Plou\u00e9zec"", ""postcode"": ""22470"", ""country"": ""FR""}]",http://lessuitesdulittoral.com/,holiday_rental_home
08f186549e3445160349ba90d3aa7e20,meta,Vesqual,3231940214,"[{""freeform"": ""35 Rue des Prairies Saint-Gilles"", ""locality"": ""Caen"", ""postcode"": ""14000"", ""country"": ""FR""}]",http://www.vesqual-constructeur.com/,construction_services
08f1866359555680037318b862284223,meta,Union et Concorde Bricquebetaise Cyclisme,0233931983,"[{""freeform"": ""avenue de la Gare"", ""postcode"": ""50260"", ""country"": ""FR""}]",,gym
08f186b554c4e0ce03502e62836c2157,meta,Collège Maurice Chastang,3546498336,"[{""freeform"": ""10 Rue de la Terri\u00e8re"", ""locality"": ""Saint-Genis-de-Saintonge"", ""postcode"": ""17240"", ""country"": ""FR""}]",http://www.collegechastang.fr/,middle_school
08f186b6ca96aac003075fe4e8c7df44,meta,Quiksilver,3556389479,"[{""freeform"": ""99 Rue Sainte-Catherine"", ""locality"": ""Bordeaux"", ""postcode"": ""33000"", ""region"": ""NAQ"", ""country"": ""FR""}]",https://www.quiksilver.fr/,clothing_store
08f186c1017310dc032b2936bfc7cfe5,meta,Sandrine.M,3218061298,"[{""freeform"": ""38 Rue Nationale"", ""locality"": ""Amboise"", ""postcode"": ""37400"", ""country"": ""FR""}]",https://www.pagesjaunes.fr/pros/53464232,beauty_salon
08f186db6aa752580326ded79000b83b,meta,Bouquet D'Art,3607033478,"[{""freeform"": ""34 Rue de la R\u00e9union"", ""locality"": ""Montlu\u00e7on"", ""postcode"": ""03100"", ""country"": ""FR""}]",http://bouquetdart-floral.over-blog.com/,arts_and_entertainment
08f1909aed2538c603ebfbd517330f80,msft,Arnold Clark Glasgow Vauxhall,1413059841,"[{""freeform"": ""55 Hamilton Rd, Mount Vernon"", ""locality"": ""Glasgow"", ""postcode"": ""G32 9QQ"", ""country"": ""GB""}]",https://www.arnoldclark.com/find-a-dealer/glasgow-vauxhall/ref/arnbm,automotive
08f194042c90cb2c03aefebf4fee758f,msft,Evri ParcelShop,3308085456,"[{""freeform"": ""91 Ings Road"", ""locality"": ""Hull"", ""postcode"": ""HU8 0LS"", ""country"": ""GB""}]",https://www.evri.com/,food_delivery_service
08f194073586e4f203e1f66c14a37284,meta,Burning Sensation,1472351651,"[{""freeform"": ""Ind Est, West Marsh, Armstrong St"", ""postcode"": ""DN31 1XD"", ""country"": ""GB""}]",http://www.burningsensation.co.uk/,fireplace_service
08f19417608285600333ee584331e8c6,meta,Alcosa,1953602482,"[{""freeform"": ""2 Penfold Drive"", ""locality"": ""Wymondham"", ""postcode"": ""NR18 0"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.alcosa.co.uk/,fireplace_service
08f19424ccc1e0820363bbececd4900d,msft,Evri ParcelShop,3308085456,"[{""freeform"": ""385 Ashton Road"", ""locality"": ""Oldham"", ""postcode"": ""OL8 2NA"", ""country"": ""GB""}]",https://www.evri.com/,food_delivery_service
08f194279e5ab221036dc4ab87e12118,meta,Over The Rainbow,7760161935,"[{""freeform"": ""39 Compstall Road"", ""locality"": ""Stockport"", ""postcode"": ""SK6 4BT"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.justgiving.com/fundraising/sue-thompson8,shopping
08f19428e0cc9691030adb2836c18908,meta,McDonald's,1757213117,"[{""freeform"": ""THREE LAKES RETAIL PARK"", ""locality"": ""Selby"", ""postcode"": ""YO8 8LY"", ""country"": ""GB""}]",http://www.mcdonalds.co.uk/ukhome.html,fast_food_restaurant
08f1942c5bce835e03ea6a08bca40fe0,meta,Leonora Rose,1132310173,"[{""freeform"": ""31a Oldfield Lane"", ""locality"": ""Leeds"", ""postcode"": ""LS12 4DS"", ""region"": ""ENG"", ""country"": ""GB""}]",http://leonorarose.co.uk/,flowers_and_gifts_shop
08f19430a154193003d34537776c63d0,meta,Bythams Community Shop & Cafe,1780769373,"[{""freeform"": ""42 Station Road"", ""locality"": ""Grantham"", ""postcode"": ""NG33 4SB"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.Bythams.shop/,sandwich_shop
08f19437524a6b6c0397dbb64730ccc7,meta,Howarth Timber and Building Supplies,1536407079,"[{""freeform"": ""Geddington Rd"", ""postcode"": ""NN18 8ET"", ""country"": ""GB""}]",http://www.howarth-timber.co.uk,building_supply_store
08f19464e2d1b500037d801dd8301885,meta,Specsavers,1325521096,"[{""freeform"": ""Sainsburys, Victoria Road"", ""locality"": ""Darlington"", ""postcode"": ""DL1 5JG"", ""country"": ""GB""}]",https://www.specsavers.co.uk/stores/darlingtonvictoriaroad?utm_source=gmb&utm_medium=organic&utm_campaign=website_link&y_source=1_NzM5NjMyMjUtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,eyewear_and_optician
08f194655d62401d03ba5556da58e115,meta,Dreams,1642044638,"[{""freeform"": ""Portrack Ln"", ""postcode"": ""TS18 2PS"", ""country"": ""GB""}]",https://www.dreams.co.uk/store/stockton-on-tees?y_source=1_MTIyMDUwNjgtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,mattress_store
08f194814a0e6c5003fece081f4261a9,meta,Le Buzz Sportsbar,3769943314,"[{""freeform"": ""45 Rue Royale"", ""locality"": ""Calais"", ""postcode"": ""62100"", ""country"": ""FR""}]",http://www.allomatch.com/,sports_bar
08f194855a68525c032b1c6022501687,meta,Pizza Hut Delivery,1303211224,"[{""freeform"": ""128 Sandgate Road"", ""locality"": ""Folkestone"", ""postcode"": ""CT20 2BW"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.pizzahut.co.uk/,pizza_restaurant
08f194990605609d032971c417e59bd4,meta,Auto-école De L'etoile,3973693179,"[{""freeform"": ""11 Rue Roger Bouvry"", ""locality"": ""Seclin"", ""postcode"": ""59113"", ""country"": ""FR""}]",https://5dd4003c373cc.site123.me/?fbclid=IwAR2AUAv-4zCJngwQOGAX2hYUFUXzulv5j-ejyD3SVuurxuTZvfj3cOAQjgI,driving_school
08f1949c25d530040300568ba429133a,meta,Boutique Jeanne,3321022262,"[{""freeform"": ""19 Rue du Commerce"", ""locality"": ""Lillers"", ""postcode"": ""62190"", ""country"": ""FR""}]",http://www.jeanneboutique.fr,women's_clothing_store
08f194a06041038003a636dc09097cf7,meta,R2B Business Solutions,1323446644,"[{""freeform"": ""Courtyard Offices, Town House, Market Street"", ""postcode"": ""BN27 2AE"", ""country"": ""GB""}]",http://www.r2bbs.co.uk/,professional_services
08f194a820c80805034a0e3999914078,meta,St Michaels Church of England Infant School,1622751502,"[{""freeform"": ""Douglas Rd"", ""postcode"": ""ME16 8ER"", ""country"": ""GB""}]",http://www.st-michaels-infant.kent.sch.uk/,elementary_school
08f194a9335320c20327880599247e83,meta,Domino's Pizza,1634716655,"[{""freeform"": ""143 High Street"", ""locality"": ""Rochester"", ""postcode"": ""ME2 4"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.dominos.co.uk/pizza-near-me/strood/143-high-street?utm_source=facebook&utm_medium=yext&y_source=1_MTIxMzc3NjAtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,pizza_restaurant
08f194ac2641827303a8c9d8d0f63cfb,meta,Paddy Power,8000565275,"[{""freeform"": ""229 London Road"", ""locality"": ""Croydon"", ""postcode"": ""CR0 2RL"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.paddypower.com,betting_center
08f194aca194e89603c38201fdeb8229,meta,Bluebird Care,1372822875,"[{""freeform"": ""1 Blenheim Road"", ""locality"": ""Epsom"", ""postcode"": ""KT19 9"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.bluebirdcare.co.uk/epsom-kingston/careers,home_health_care
08f194accba9942903aa1e12417025c5,microsoft,Barclays ATM,3457345345,"[{""freeform"": ""Upper Mall, Crawley"", ""locality"": ""West Sussex"", ""postcode"": ""RH10 1FP"", ""region"": """", ""country"": ""GB""}]",https://www.barclays.co.uk/branch-finder/,atms
08f194ad0131a06b031c2633af407eb2,msft,Resolution Roofing,8000086964,"[{""freeform"": ""24 Brookehowse Road"", ""locality"": ""London"", ""postcode"": ""SE6 3TJ"", ""country"": ""GB""}]",,roofing
08f194ad1640caae0374357bf0bb336d,msft,Fenix Funeral,8081963430,"[{""freeform"": ""55-57 Sloane Avenue"", ""locality"": ""London"", ""postcode"": ""SW3 3DH"", ""country"": ""GB""}]",https://fenixfuneral.co.uk/funeral-directors/greater-london/battersea/,funeral_services_and_cemeteries
08f194ad1c4c5ae603cdd1ba54b83902,meta,Monkey Puzzle Day Nursery,2087611444,"[{""freeform"": ""445 Norwood Road"", ""locality"": ""London"", ""postcode"": ""SE27 9DN"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.monkeypuzzlewestnorwood.co.uk/,day_care_preschool
08f194ad32accc120378a4a13d751f03,meta,Tonkotsu Bar and Ramen,2079282228,"[{""freeform"": ""4 Canvey Street"", ""locality"": ""London"", ""postcode"": ""SE1 0"", ""region"": ""ENG"", ""country"": ""GB""}]",https://tonkotsu.co.uk/locations/bankside/,japanese_restaurant
08f194ad34bb144d03d83a161fc2c70d,microsoft,ATM (Post Office),3457223344,"[{""freeform"": ""481 Cambridge Heath Road, Bethnel Green"", ""locality"": ""London"", ""postcode"": ""E2 9BU"", ""region"": """", ""country"": ""GB""}]",https://www.postoffice.co.uk/atm-locator?y_source=1_NjI1MDAyNTItNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,atms
08f194ad840d6c50032ba4f7b0cb1e7d,meta,The Long Room,2088769842,"[{""freeform"": ""129 Sheen Lane"", ""locality"": ""London"", ""postcode"": ""SW14 8AE"", ""region"": ""ENG"", ""country"": ""GB""}]",,antique_store
08f194ada05a3a6003b9a28bab309ec8,meta,Kip McGrath Hammersmith,7955529269,"[{""freeform"": ""165 King Street"", ""locality"": ""London"", ""postcode"": ""W6 9JT"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.kipmcgrath.co.uk/Hammersmith,tutoring_center
08f194adab32588d030bf3e6651babcf,meta,Geoffrey Nathan Associates,2085435425,"[{""freeform"": ""112 Morden Road"", ""locality"": ""London"", ""postcode"": ""SW19 3BP"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.gnaccounts.com/contact-us,accountant
08f194adae234690030807b89af95082,meta,Momo and Co.,2080409036,"[{""freeform"": ""8a Replingham Road"", ""locality"": ""London"", ""postcode"": ""SW18 5"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.momoandcohome.com/,shopping
08f194adb468b9480304669b0f1c8bbf,meta,Mail Boxes Etc. UK,2081293492,"[{""freeform"": ""4 Spring Bridge Road"", ""locality"": ""London"", ""postcode"": ""W5 2AA"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.mbe.co.uk/ealing,professional_services
08f194d29e34b564032f0c0751d9d22b,meta,Ker Juliette,,"[{""freeform"": ""27 Rue des Tanneurs"", ""locality"": ""Lille"", ""postcode"": ""59800"", ""country"": ""FR""}]",https://www.kerjuliette.fr/lille/,pancake_house
08f194d66d49a6e10354b37fe55478d7,meta,Délices Wok,3320003542,"[{""freeform"": ""7 Rue Lavoisier"", ""locality"": ""Lille"", ""postcode"": ""59160"", ""country"": ""FR""}]",,buffet_restaurant
08f194d9139a9b620356b2f277cd2741,meta,Fredsons,1118410031,"[{""freeform"": ""Boulevard Bankert 582"", ""locality"": ""Vlissingen"", ""postcode"": ""4382 AC"", ""country"": ""NL""}]",,restaurant
08f194db5b6b41b603a43ab00a1af2f2,meta,Apotheek Luc Van Bellinghen,3253625956,"[{""freeform"": ""Stationsstraat 247"", ""locality"": ""Herzele"", ""postcode"": ""9550"", ""country"": ""BE""}]",http://vanbellinghen.apotheek.be/,vitamins_and_supplements
08f194dbb290998c03f388aa2cbb647b,meta,Dierenarts Nick De Maere,2477920124,"[{""freeform"": ""Markt 11"", ""locality"": ""Lievegem"", ""postcode"": ""9930"", ""country"": ""BE""}]",,veterinarian
08f194e2c3d7578e03f5d53edb82bf97,msft,Marshalls plc (Marshalls Mono Ltd.) Sittingbourne,1422312000,"[{""freeform"": ""Castle Road"", ""locality"": ""Sittingbourne"", ""postcode"": ""ME10 3NB"", ""region"": ""Kent"", ""country"": ""GB""}]",http://www.marshalls.co.uk/,cement_supplier
08f194e39611330b031433f11d58b7da,meta,Specsavers,1245968877,"[{""freeform"": ""Sainsbury's, Burnham Road"", ""locality"": ""Woodham Ferrers"", ""postcode"": ""CM3 5QP"", ""country"": ""GB""}]",https://www.specsavers.co.uk/stores/southwoodhamsainsburys?utm_source=gmb&utm_medium=organic&utm_campaign=website_link&y_source=1_MTQ5Nzk1NzctNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,optometrist
08f194e6e9552d2b03d67ae015440155,meta,Bill's Bluewater Restaurant,2080545400,"[{""freeform"": ""100 Bluewater Pkwy"", ""postcode"": ""DA9 9ST"", ""country"": ""GB""}]",https://bills-website.co.uk/restaurants/bluewater-shopping-centre,restaurant
08f195194a502b710392012516a657c1,meta,Johnstone's Decorating Centre,1254680463,"[{""freeform"": ""Unit 2, 3 Carlisle St"", ""postcode"": ""BB1 1DJ"", ""country"": ""GB""}]",https://paint247.ppgnet.com/,painting
08f1951b4b8939820392d42fadf7bf37,meta,Howarth Timber & Building Supplies,1614861417,"[{""freeform"": ""Countess Ave"", ""postcode"": ""SK8 6QS"", ""country"": ""GB""}]",https://www.howarth-timber.co.uk/branches/cheadle-hulme/,building_supply_store
08f195298a4d535e03bd605f0963b4a7,meta,Doggie Barbershop Comber,7762580080,"[{""freeform"": ""99 Belfast Road"", ""locality"": ""Newtownards"", ""postcode"": ""BT23 5QP"", ""region"": ""NIR"", ""country"": ""GB""}]",,pet_groomer
08f19529a04450ce03f4b74fa2157fcd,microsoft,Max Spielmann - Photo printing Kiosk,2891517817,"[{""freeform"": ""Kileen Avenue"", ""locality"": ""Bangor"", ""postcode"": ""BT19 1ND"", ""region"": ""Northern Ireland"", ""country"": ""GB""}]",https://www.maxphoto.co.uk/in-store-services/instant-photo-prints,passport_and_visa_services
08f1952d6e7131b403a53db82d331129,microsoft,Space N K,2890330833,"[{""freeform"": ""5-6 Donegall Square North"", ""locality"": ""Belfast"", ""postcode"": ""BT1 5GB"", ""region"": """", ""country"": ""GB""}]",http://www.spacenk.com/,perfume_store
08f1954d312ca57303c50dacaec92828,msft,Seven Spices,1698385005,"[{""freeform"": ""136 Manse Road, Newmains"", ""locality"": ""Wishaw"", ""postcode"": ""ML2 9BD"", ""country"": ""GB""}]",https://7spicesnewmains.co.uk/PhWw,restaurant
08f19556407113a20388e06cb7d15a6f,meta,Lancaster Chiropractic Clinic,4152433146,"[{""freeform"": ""123 Scotforth Road"", ""locality"": ""Lancaster"", ""postcode"": ""LA1 4JN"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.lancasterchiropracticclinic.co.uk,chiropractor
08f1955b54b2a74c0328fbe52b771e1c,microsoft,Barclays ATM,3457345345,"[{""freeform"": ""Richmond Centre, Munster Barracks, Ava Road, Catterick"", ""locality"": ""North Yorkshire"", ""postcode"": ""DL9 3PZ"", ""region"": """", ""country"": ""GB""}]",https://www.barclays.co.uk/branch-finder/,atms
08f1955d81619a8803fe1b049d874c96,meta,Embrace Financial Services,1228474774,"[{""freeform"": ""19 Fisher Street"", ""locality"": ""Carlisle"", ""postcode"": ""CA3 8RF"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.embracefs.co.uk/financial-advisers/carlisle,financial_service
08f195805d22e99803b04ba7d7feba09,meta,Good Morning Children Limited,7815110207,"[{""freeform"": ""12 School Walk"", ""locality"": ""Bristol"", ""postcode"": ""BS37 5PS"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.goodmorningchildren.com,education
08f19583922f1b1a03d546e3a5e14164,meta,Royce Rolls Cafe,7774111463,"[{""freeform"": ""St Nicholas Market, Wine St"", ""postcode"": ""BS1 1JQ"", ""country"": ""GB""}]",,cafe
08f19583b0c5404303de9785ceaee7ef,meta,The Old Star,1454776098,"[{""freeform"": ""Pye Cor"", ""postcode"": ""BS16 1SE"", ""country"": ""GB""}]",http://www.theoldstarbristol.co.uk,bed_and_breakfast
08f1958c2b10c541038aee2bfe17b7a0,msft,Wye Water Services,7778167829,"[{""freeform"": ""14C Rockfield Rd, Hr1 2Ua"", ""locality"": ""Hereford"", ""postcode"": ""HR1 4EW"", ""region"": ""Herefordshire"", ""country"": ""GB""}]",https://www.wyewaterservices.co.uk/,plumbing
08f1959122223af0034a3db45eff5514,meta,The Kings Head,1962775208,"[{""freeform"": ""Main Rd"", ""postcode"": ""SO21 2JW"", ""country"": ""GB""}]",https://www.kingsheadhursley.co.uk/,hotel
08f19591706c64da03129d164b8f37ea,meta,Costa Coffee,8456008545,"[{""freeform"": ""Tollbar Way"", ""locality"": ""Southampton"", ""postcode"": ""SO30 2UH"", ""country"": ""GB""}]",http://www.costa.co.uk/,coffee_shop
08f195971000eb2903671cb0c6d2e793,meta,KFC,1202555402,"[{""freeform"": ""59-61 Commercial Road"", ""locality"": ""Bournemouth"", ""postcode"": ""BH2 5"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.kfc.co.uk/kfc-near-me/bournemouth-triangle,fast_food_restaurant
08f195988b898d64034008cac3a910aa,meta,"A, D8 UK Ltd.",1962820330,"[{""freeform"": ""37-39 Southgate Street"", ""locality"": ""Winchester"", ""postcode"": ""SO23 9EH"", ""region"": ""Hampshire"", ""country"": ""GB""}]",https://www.holiday-accommodation-winchester.co.uk/,vacation_rental_agents
08f1959a2912024503414352746b2ea7,meta,Lloyds Pharmacy,1243604725,"[{""freeform"": ""71 High Street"", ""locality"": ""Chichester"", ""postcode"": ""PO20 0"", ""region"": ""ENG"", ""country"": ""GB""}]",https://lloydspharmacy.com/,pharmacy
08f1959b447aaa900389169fac74b366,meta,Mirage Health and Wellbeing,1243820330,"[{""freeform"": ""1 East Lake"", ""locality"": ""Bognor Regis"", ""postcode"": ""PO21 1"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.miragehealthandwellbeing.co.uk,naturopathic_holistic
08f1959b8e6099a80376e30d9f0ffc74,meta,Electric Center,2392201220,"[{""freeform"": ""Unit 8, Mountbatten Business Park, Jackson Cl"", ""postcode"": ""PO6 1UR"", ""country"": ""GB""}]",https://www.electric-center.co.uk/,wholesale_store
08f1959ba9388a2d03837ddf4c8df4de,msft,Bookends,1243372154,"[{""freeform"": ""7 High Street"", ""locality"": ""Emsworth"", ""postcode"": ""PO10 7AQ"", ""country"": ""GB""}]",http://www.bookendsofemsworth.co.uk/,used_vintage_and_consignment
08f195b614a70ba603c3acc5ff81ea94,meta,ItsSo Travel Torquay,1803494001,"[{""freeform"": ""38 Fore Street"", ""locality"": ""Torquay"", ""postcode"": ""TQ1 4LX"", ""region"": ""ENG"", ""country"": ""GB""}]",http://www.itssotravel.com/,travel_services
08f195ba26a456b20320b75eb5569034,meta,Howards Dorchester,1305266066,"[{""freeform"": ""London Road"", ""locality"": ""Dorchester"", ""postcode"": ""DT 1 1NE"", ""country"": ""GB""}]",www.peugeot.co.uk,car_dealer
08f195bc5ca82d0e03aa687209b92b3a,meta,Hydramatic,1823660639,"[{""freeform"": ""Unit 1j, Castle Rd"", ""postcode"": ""TA21 9JQ"", ""country"": ""GB""}]",https://www.hydramaticsomerset.co.uk/,engineering_services
08f195c0a02a5b1603f7b7d894823773,meta,Bridge Inn,1902903966,"[{""freeform"": ""22 High Green"", ""locality"": ""Stafford"", ""postcode"": ""ST19 9BD"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.bridgeinnbrewood.co.uk/,pub
08f195c16b7ada18034035220a9bdd25,meta,Bluebird Care,1543418432,"[{""freeform"": ""21 Lichfield Street"", ""locality"": ""Tamworth"", ""postcode"": ""B79 7"", ""region"": ""ENG"", ""country"": ""GB""}]",https://www.bluebirdcare.co.uk/tamworth-lichfield,home_health_care
