id,name,category,address,phones,websites,emails,socials,geometry
38370d15-8340-4beb-a42a-6b93b39d1212,Northwest Reno Library,library,2325 Robb Dr,+17757874100,http://www.washoecountylibrary.us/libraries/northwest-reno.php,,https://www.facebook.com/166995233334048,POINT (-119.8851543 39.5381733)
cdf0d42c-39b5-41f6-a98b-ce2e93e2662c,Microflex Corporation,industrial_equipment,2301 Robb Dr,+17757466600,http://www.microflex.com,,https://www.facebook.com/240312326726314,POINT (-119.883173 39.537971)
2e2f897d-0178-417c-b0e4-ef686165146d,Robert McQueen High School,high_school,6055 Lancer St,+17757465880,http://www.mcqueenhs.com,,https://www.facebook.com/112412648771177,POINT (-119.8838725 39.5343612)
9f18fd56-8521-41c1-90bf-099c98ef36ce,McQueen High School College and Career Center ,high_school,6055 Lancer St,+17757465880,https://www.washoeschools.net/Page/3530,,https://www.facebook.com/370911272780783,POINT (-119.88427 39.53522)
1874a122-6528-468e-b025-2cc7acff80e8,Robert McQueen High School Football Field,attractions_and_activities,6055 Lancer St,+17757465880,,,https://www.facebook.com/159937064035437,POINT (-119.8859372 39.5358346)
0a3522a0-a015-4154-9ce1-60c420e0635b,"Ken Dalton Field, Mcqueen High School",high_school,,,,,https://www.facebook.com/1508674822709376,POINT (-119.8859431 39.5364072)
9287bc0e-7378-4996-91b1-cd4c24654d75,Interwave Concepts,web_designer,6502 Breckenridge Way,+17757870675,http://www.waveconcepts.com/,,https://www.facebook.com/106646449570,POINT (-119.8906566 39.5350131)
4199851d-e76f-4f78-b988-1358bc00ee73,Distribution Services,religious_items,2000 Beaumont Pkwy,7752009216,"",,,POINT (-119.899692 39.534617)
2d39905c-a6ce-4791-ab54-e08226ac4db3,The Church of Jesus Christ of Latter-day Saints,church_cathedral,2000 Beaumont Pkwy,(775) 747-6688,http://www.lds.org,re-msr-trainingfeedback@ldschurch.org,https://www.twitter.com/ldschurches|https://www.facebook.com/339009556134944,POINT (-119.89888778248557 39.534625851697044)
e2d2ea05-6f41-4523-8f73-e92b9362751b,Reno Nevada Temple,church_cathedral,2000 Beaumont Pkwy,+17757476688,http://www.lds.org/church/temples/reno-nevada?lang=eng,,https://www.facebook.com/124403690946196,POINT (-119.8988595 39.534786)
9c0d6508-6353-40d6-a312-84ba9774b334,Valley Wood Park,park,6555 Valley Wood Dr,+17756904261,,,https://www.facebook.com/144519888912143,POINT (-119.8915241 39.5328498)
1b9712f5-50ab-4a18-b9ac-1efac465be8c,Clear Vision Window & Blind Cleaning,home_service,1940 Countryside Ct,(775) 750-0721,http://www.clearvisionwindow.com,icansee1989@att.net,https://www.facebook.com/146078369094287,POINT (-119.88683826483815 39.53266177136384)
78f435d9-292d-4be5-87be-30cff2bf096d,Park Place,apartments,6161 Stone Valley Dr,7753790799,https://www.liveatparkplacereno.com/,,,POINT (-119.8863 39.53331)
69cb9371-202e-49d0-a077-bed8d054461f,"Northgate Village, Reno, Nevada",retirement_home,,,,,https://www.facebook.com/424228530972275,POINT (-119.883344 39.532064)
0be439c4-8abd-4dfa-8723-298a89f9fd41,Castrol Premium Lube Express,oil_change_station,6100 Mae Anne Ave,+17757871000,http://www.xpresslubereno.com/,,https://www.facebook.com/1142086715934358,POINT (-119.8835973 39.5288616)
b854855b-65ec-4fd8-998e-ddc6418c8bc3,Dr. Aaron Sanders,dentist,6140 Mae Anne Ave Ste 2,(775) 451-0616,https://www.zdentistry.com,,https://www.twitter.com/zdentistrynv,POINT (-119.88291263591235 39.5291394960983)
2c1dbe3d-a679-46fb-8f77-630008c73143,MinuteClinic,medical_center,1695 Robb Dr,(775) 746-5600,http://www.cvs.com/minuteclinic/,,https://www.twitter.com/minuteclinic|https://www.facebook.com/94231766381,POINT (-119.88285847575182 39.528939890371944)
f783124d-8679-4eb3-b9e4-8b399e206546,The Exchange Network,atms,1640 Robb Dr,,https://www.theexchangenetwork.ca,,,POINT (-119.88285847575182 39.528939890371944)
4dd1fe2f-b2cc-4534-924c-0c3a55fdcb77,Redbox,clothing_rental,1695 Robb Dr,8667332693,https://www.redbox.com/locations/nevada/reno/89523/10594,,,POINT (-119.8828291 39.5289415)
9b8aa29d-2ea6-459a-9488-7b47b2e07bad,CVS Pharmacy,convenience_store,1695 ROBB Dr,7757465600,https://www.cvs.com/store-locator/reno-nv-pharmacies/1695-robb-dr-reno-nv-89523/storeid=9841?WT.mc_id=LS_BING_9841,,,POINT (-119.88284 39.52895)
08827d68-f918-4d5a-8a41-1b0f4511b020,Liberty Dialysis Northwest Reno,dialysis_clinic,6144 Mae Anne Ave,+18008815101,https://www.freseniuskidneycare.com/7410,,https://www.facebook.com/214772771882497,POINT (-119.8834679 39.5281489)
65354d34-2637-442e-9012-8ed2e07b7048,Fresenius Kidney Care Northwest Reno,dialysis_clinic,6144 Mae Anne Ave,8008815101,https://www.freseniuskidneycare.com/7410?utm_source=Yext&utm_medium=&utm_content=7410&utm_campaign=Website&y_source=1_MjYyMjc0OS00ODMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,POINT (-119.88346695899963 39.52814664180983)
20cd7f05-1db3-4dd0-97f3-67b177f7be97,Z dentistry,dentist,6140 Mae Anne Ave,+17754510616,https://www.zdentistry.com/,,https://www.facebook.com/247220488738266,POINT (-119.8837474 39.5282735)
455785fa-ba16-44e4-a8bf-b89f0ca54c05,Futch Dental,dentist,6120 Mae Anne Ave,+17757461177,http://futchdental.com/,,https://www.facebook.com/110697494933198,POINT (-119.884136 39.5284941)
1baba1a8-30e3-4b55-9938-871f2930b3f4,Alpha Tire and Total Car Care,automotive_repair,6110 Mae Anne Ave,+17757871093,,,https://www.facebook.com/457981507643051,POINT (-119.8838165 39.5287666)
6d68a4cd-bb08-4b1d-87eb-658975a06a2e,Bella Dermatology,medical_center,6120 Mae Anne Ave Ste 1,(775) 746-0196,https://renown.org/doctor/julia_ai,,https://www.twitter.com/renownhealth|https://www.facebook.com/150108741710323,POINT (-119.8842914 39.5285259)
722e57a4-2e24-4fad-94c0-78936d38d9aa,L Pastrell David DDS,cosmetic_dentist,6120 Mae Anne Ave Ste 3,7757461177,"",,,POINT (-119.8845586 39.5287548)
57b9307d-4f50-4c33-916b-e2636ba46693,Robert M Smith Insurance,insurance_agency,6190 Mae Anne Ave Ste 2,(775) 786-7889,http://www.flaniganleavitt.com,,,POINT (-119.88475817977643 39.52831319749109)
0481ac30-09e8-4b80-a4cf-47e9b76cc399,Xscape Performing Arts Center- Reno Location,dance_school,6120 Mae Anne Ave,+17754469589,http://Xscapepac.com/,,https://www.facebook.com/104209488601977,POINT (-119.8842615 39.5284608)
273f8912-d75d-4795-a659-335675af9699,8 Dimensions Chiropractic & Acupuncture Center,chiropractor,6180 Mae Anne Ave Ste 1,(775) 324-4008,http://www.8dimensionsreno.com,drruss@8dhc.com,,POINT (-119.88526179402317 39.52792825334876)
08e5e1c6-d425-41c2-8afc-9389f8a836c7,American Family Insurance - Rachelle Wolf,insurance_agency,6180 Mae Anne Ave Ste 4,(775) 284-0425,http://insurance-agency.amfam.com/NV/rachelle-wolf/default.aspx?sourceid=agp0001026761,rbalsige@amfam.com,https://www.twitter.com/amfam,POINT (-119.88525945184554 39.52786363749606)
830f653c-9239-498a-a969-ecabdf376f4d,8 Dimensions Health Center,chiropractor,6180 Mae Anne Ave,+17753244008,http://www.8dimensionsreno.com/,,https://www.facebook.com/86648772303,POINT (-119.8851511 39.5279056)
a863b5d7-d12a-4585-bf7a-4cd750c15ebe,Rachelle Wolf American Family Insurance,insurance_agency,6180 Mae Anne Ave,+17752840425,https://www.amfam.com/agents/nevada/reno/rachelle-wolf,,https://www.facebook.com/266860857132,POINT (-119.8849966 39.5278096)
75625c86-5f5f-4ca8-9029-5a1ee9c30c85,Bangkok Cuisine Express,thai_restaurant,6170 Mae Anne Ave,+17757479999,https://www.bangkokexpressreno.com,,https://www.facebook.com/102184655742538,POINT (-119.8847911 39.5276286)
6a71cbb0-7ff9-4070-ba58-6d06186192ed,Farmers Insurance,insurance_agency,6170 Mae Anne Ave,+17753378824,http://www.farmers.com/,,https://www.facebook.com/102080089128727,POINT (-119.8846911 39.5276236)
dd3bb62c-6c57-4780-b8d2-77d3567a1ee5,Sierra Nevada Periodontics And Implant Dentistry,pediatric_dentist,6148 Mae Anne Ave,7753225122,https://sierranvperio.com/,,,POINT (-119.88351 39.52782)
d8968613-440e-4774-9730-71c2ef7cefa2,Baba's Eats & Ales,restaurant,6148 Mae Anne Ave,(775) 470-8201,http://delrealpubandgrill.com,abelsmexican@yahoo.com,https://www.facebook.com/458009328271586,POINT (-119.8834089694482 39.52780764798496)
a5a813dc-6610-475a-be66-8cb5b7e98093,Beach Hut Deli,sandwich_shop,6160 Mae Anne Ave,(775) 747-7873,http://beachhutdeli.com/,,https://www.twitter.com/beachhutreno,POINT (-119.88367080688477 39.52738117417494)
ad5cd2d8-fa02-4897-9308-7ff8e4a76db5,Kaia Fit Sierra,gym,6160 Mae Anne Ave,+17753755242,http://www.kaiafitsierra.com/,,https://www.facebook.com/1530121040388653,POINT (-119.884081 39.5274094)
e2105217-9d1a-4faf-84f8-8191c46d2dac,The Cat Chalet,pet_services,6160 Mae Anne Ave,+17758001056,http://www.TheCatChaletReno.com/,,https://www.facebook.com/111060534898908,POINT (-119.8841227 39.5274202)
25ae0042-3e37-4f10-9289-0876126dd824,Cornerstone Martial Arts,martial_arts_club,6160 Mae Anne Ave,+17752695255,https://cornerstonemartialartsreno.com/,,https://www.facebook.com/105599605796941,POINT (-119.8841722 39.5273621)
968caafb-31a9-4d3e-a0b5-deb1428f08d2,Stone Valley Memory Care,retirement_home,6155 Stone Valley Dr,+17756249222,https://www.stonevalleymemorycare.com/,,https://www.facebook.com/416899185171111,POINT (-119.8840202 39.5265577)
dc42cd40-3b72-4bd2-9a76-7bf144ce0b2d,Stone Valley Alzheimer's Special Care Center,assisted_living_facility,6155 Stone Valley Dr,7755834197,https://www.jeaseniorliving.com/senior-living/nv/reno/stone-valley-alzheimers-special-care-center,,,POINT (-119.884027 39.526561)
c23cb84e-dfd8-49f7-8d6d-27348ff4b3a2,PARK PLACE Apartments,accommodation,6161 Stone Valley Dr,+17753790799,https://www.liveatparkplacereno.com/,,https://www.facebook.com/1924883641169347,POINT (-119.8847667 39.5262692)
93145eb0-07cd-4d2f-a264-ef661d5e3096,fortune star,chinese_restaurant,6340 Mae Anne Ave,(775) 747-3288,http://www.fortunestarcuisine.com,,https://www.facebook.com/300187083514487,POINT (-119.88549603253867 39.52623133893791)
4eacb4a6-03c9-42d5-9a39-7c10c66f9633,Tahoe Blue Car Wash NW,car_wash,6165 Stone Valley Dr,+17752000601,http://www.tahoebluewash.com/,,https://www.facebook.com/1654828634765802,POINT (-119.8847651 39.52709)
96c6a07e-3144-44f6-a6c4-bd69854dce1e,"Edward Jones - Financial Advisor: Brian A Roskoski, AAMS",financial_service,6310 Mae Anne Ave Ste 2,(775) 747-3076,https://www.edwardjones.com/brian-roskoski,brian.roskoski@edwardjones.com,https://www.twitter.com/edwardjones|https://www.facebook.com/202226521097,POINT (-119.88531332780917 39.52731017865222)
f8d11b4f-c71d-4d62-a61f-702a6f206226,Divine Dental Smile,dentist,6310 Mae Anne Ave,+17757872600,http://www.divinedentalsmile.com,,https://www.facebook.com/109989844470580,POINT (-119.8853847 39.5273645)
0fbc83f2-13c2-420f-92d0-8df804d790bb,Edward Jones - Financial Advisor: Rachel L Yelley,financial_service,140 W Huffaker Ln Ste 507,(775) 829-0151,https://www.edwardjones.com/rachel-yelley,rachel.yelley@edwardjones.com,https://www.twitter.com/edwardjones|https://www.facebook.com/202226521097,POINT (-119.88546323870484 39.5273663496033)
ced95e52-92ae-4fc0-886c-0bae87b3ab48,Scorpius Tactical,gun_and_ammo,6370 Mae Anne Ave,+17756221836,http://www.scorpiustactical.com/,,https://www.facebook.com/105640369636505,POINT (-119.8862122 39.5271253)
5ab4bd40-e5a6-4041-bd0a-fb1ff160e1ae,Peg's Glorified Ham N Eggs,american_restaurant,6300 Mae Anne Ave,+17756242700,http://www.eatatpegs.com/,,https://www.facebook.com/115613248462098,POINT (-119.8859415 39.5273763)
fa4c11ad-5d1e-44e1-bab6-7261dd64a02c,Chocolate Dream Cake,bakery,6300 Mae Anne Ave,+15306088620,https://www.dreamcakesnv.com/,,https://www.facebook.com/101949592899873,POINT (-119.88605 39.52741)
95bd077b-82b5-44d4-a3d4-189a4e9d3f5e,Renzo Gracie Academy Reno,martial_arts_club,6370 Mae Anne Ave,+17753786370,http://renzograciereno.com/,,https://www.facebook.com/152222075330043,POINT (-119.8864121 39.5270905)
b5b6418d-e6e3-442d-b6d2-f74a2d4aa951,Biggest Little Anytime Fitness,gym,6370 Mae Anne Ave,+17757468400,https://www.anytimefitness.com/locations/reno-nevada-462/,,https://www.facebook.com/430930487294605,POINT (-119.8866908 39.5268954)
42cfd990-8800-4435-9908-6c45364f30e0,Anytime Fitness,gym,6370 Mae Anne Ave,7757468400,https://www.anytimefitness.com/locations/reno-nevada-462/?utm_source=bing&utm_medium=organic-businesslisting&utm_campaign=bpb-listing&utm_content=462,,,POINT (-119.8868 39.52685)
a9f66334-3c53-46d8-b307-f8b1ef73b95e,Mata Hardware,hardware_store,6370 Mae Anne Ave,+17753841080,https://hardwarestorereno.com/,,https://www.facebook.com/112682684533057,POINT (-119.8867825 39.5267613)
abc5b71d-4ed0-44c5-9248-f017dee12039,Silver Bear Swim School - Northwest,swimming_instructor,6340 Mae Anne Ave,+17758520550,http://Www.silverbearswim.com/,,https://www.facebook.com/108596142176081,POINT (-119.8856649 39.5262377)
1b1e9f2b-762f-46cd-9bef-f39dc493e463,Stand Proud Dog Training,dog_trainer,6340 Mae Anne Ave,+17753411717,http://www.StandProudTraining.com/,,https://www.facebook.com/738816359625777,POINT (-119.8856943 39.5262589)
7539b30b-61ed-405e-964a-15ba792bd314,Got Pho,vietnamese_restaurant,6340 Mae Anne Ave,+17757473288,http://fortunestarcuisine.net/,,https://www.facebook.com/102128222571094,POINT (-119.8856994 39.5263076)
f6c13380-6473-45b6-8df4-291bc469d958,Northern Star Montessori,school,6340 Mae Anne Ave,+18312472700,http://northernstarmontessori.com/,,https://www.facebook.com/105733988960592,POINT (-119.885902 39.5262146)
ab7f2eef-74fb-4417-8c39-796c75511101,Game Kastle,video_game_store,6340 Mae Anne Ave,+17756578150,http://gamekastle.com/stores/reno/,,https://www.facebook.com/119779779418009,POINT (-119.885996 39.5261501)
041a1d2b-f576-4376-bfbd-e9aa1ccecfc1,Smile Now Reno Dentures and Implants,dentist,6350 Mae Anne Ave,+17755257669,https://smilenowrenotahoe.com/?utm_source=facebook&utm_medium=organic&utm_campaign=offsiteSEO,,https://www.facebook.com/709905122206331,POINT (-119.88677 39.52615)
be9773b3-d351-46a8-b8be-af3541ba8ad7,Summit Pediatrics,pediatrician,6350 Mae Anne Ave,+17756246350,http://www.summitpedsnv.com,,https://www.facebook.com/274586436006278,POINT (-119.8868604 39.5262179)
daf53ff2-4242-47ba-a2e8-4033abdfb6cb,Balsiger Insurance,online_shop,6380 Mae Anne Ave Ste 7,7758261559,http://www.balsigerinsurance.com/,,,POINT (-119.8871210661316 39.52658885661812)
6338cf40-429b-469f-a2a6-d2b1043c5472,"Cody Johnson, Balsiger Insurance, Broker",insurance_agency,6380 Mae Anne Ave,+17758261559,http://www.balsigerinsurance.com/,,https://www.facebook.com/110220485742358,POINT (-119.88739 39.52651)
f64a137a-8c50-42ff-a7bf-3317f389f880,LibertyX Bitcoin ATM,atms,6380 Mae Anne Ave,+18005118940,https://libertyx.com/a/buy-bitcoin/locations/3lzsdrto2ikc?y_source=1_MjkzODE1NzktNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,,https://www.facebook.com/105946385317956,POINT (-119.8874633 39.5264883)
f1937a36-9d07-4c84-be64-913b7adb1e24,Royal Liqour & Smoke,convenience_store,6380 Mae Anne Ave,(775) 787-2552,http://royalliquorreno.com,royalliquor09@yahoo.com,,POINT (-119.887427 39.52643)
ce23ccbd-9027-4e9d-91f7-d0b2392779c4,Radiance Ketamine Clinic,psychiatrist,6380 Mae Anne Ave,+17754321500,http://www.RadianceKetamineClinic.com/,,https://www.facebook.com/101334071456670,POINT (-119.8871588 39.526508)
3178dab5-fe50-437f-8e39-4203a1a75e96,Glory Temple Church,church_cathedral,6380 Mae Anne Ave,+17758150331,http://glorytemplereno.org/,,https://www.facebook.com/141257345990979,POINT (-119.8870524 39.5265232)
f0422916-4512-463c-8cf2-85d13c522be2,Hall and Wrye Plastic Surgeons and Medical Spa,plastic_surgeon,6380 Mae Anne Ave,+17752848296,http://hallandwrye.com/,,https://www.facebook.com/154175055177747,POINT (-119.8874681 39.5263025)
f3edf3c0-f2c4-4ef4-acb0-8ae619d9a62a,Reno Mold and Water Restoration Company,damage_restoration,6380 Mae Anne Ave,+17758354291,http://renomoldwater.com/,,https://www.facebook.com/315369879090328,POINT (-119.8874009 39.5263573)
6873cdb5-c1bb-4bde-9fe8-9b14b4021b64,CoinFlip Bitcoin ATM,atms,6380 Mae Anne Ave,+17738000106,https://locations.coinflip.tech/coinflip-bitcoin-atm-b8f40dba7777,,https://www.facebook.com/105745595586616,POINT (-119.8873725 39.5263446)
1219d5b3-aee5-4a6d-b286-3b6270a32f16,Royal Market,liquor_store,6380 Mae Anne Ave,+17757872552,http://royalliquorandsmoke.com,,https://www.facebook.com/890069377779802,POINT (-119.8873455 39.5263644)
f5fcf20c-773e-4746-98a2-4a83d7e8b346,Urban Hound,pet_sitting,6380 Mae Anne Ave,+17757871410,http://urbanhoundreno.com/,,https://www.facebook.com/133537953184135,POINT (-119.8874539 39.5263561)
f7f54c77-32c1-4631-a40a-bdda6e0db57e,Anything Virtual,arcade,"6300 Mae Anne Ave #6",(775) 996-0206,http://anything-virtual.com,,,POINT (-119.88591297168611 39.527534860866226)
655611c3-1b71-4535-b336-81009057dceb,Hair By Heather Caprioli,beauty_salon,6300 Mae Anne Ave,+17753579595,http://www.salon523reno.com,,https://www.facebook.com/1608025339420507,POINT (-119.88589 39.52752)
531fcbe0-7bc5-4df4-b5e7-ea6e40bf3a08,Num Num Boba,bubble_tea,6300 Mae Anne Ave,+17754094825,http://Www.numnumboba.com/,,https://www.facebook.com/107593490768748,POINT (-119.885806 39.5274898)
70a9c920-7dfc-421a-8b3e-cc9e038566b2,Salon 523,beauty_salon,6300 Mae Anne Ave,+17753579595,http://Salon523reno.com/,,https://www.facebook.com/904458782984037,POINT (-119.8857962 39.5277267)
175a75c7-0a89-40d7-9333-d9e3f43eefcf,Fine Vines Cheese & Wines,wine_bar,6300 Mae Anne Ave Ste 3,7757876300,"",,,POINT (-119.886129 39.52772)
5f8f67d5-d3c2-451f-8802-453cd8f02be0,Evan Schwartz Photography,session_photography,1652 Havencrest Dr,7753428165,http://www.eschwartzphoto.com/,,,POINT (-119.890335 39.528381)
10afdfad-7e37-4574-bea4-ed9f0b38ca5a,George Westergard Elementary School,elementary_school,1785 Ambassador Dr,+17757465800,http://www.washoeschools.net/westergard,,https://www.facebook.com/289658586688,POINT (-119.8925909 39.5269968)
f1bf1e2f-642e-4df7-8574-90bf8f507814,Anytime Fitness,gym,"6370 Mae Anne Avenue, Suites 4 & 5",7757468400,http://www.anytimefitness.com/gyms/462/Reno-NV-89523,,,POINT (-119.89226532 39.52527618)
314d46a2-0e3d-4717-9e31-42348e2cc39f,Club Ambassador,landmark_and_historical_building,6402 Mae Anne Ave,+17757461511,http://4141-c.myapartment.com/apartments/Nevada/Reno/Club-Ambassador/4141/?WT.mc_id=20036,,https://www.facebook.com/147571961938636,POINT (-119.8870536 39.5244556)
ed2f1cf5-81ba-4204-8a0c-458b008a0909,Gentle Dental,orthodontist,6360 Mae Anne Ave,+17756248710,https://gentledental.interdent.com/locations/nv/reno-northwest/?utm_source=loclisting&utm_medium=organic&utm_campaign=loclisting-listing&utm_content=GDRENONW,,https://www.facebook.com/291765751622086,POINT (-119.8871546 39.5259498)
54b9b3a4-8696-49a7-bdaf-fbb4254f0745,Dr. Mariah Smith,optometrist,6360 Mae Anne Ave,+17757879137,,,https://www.facebook.com/452001881565255,POINT (-119.8870189 39.5259145)
37559f8b-a2ba-4426-934f-869742c1e2bd,Reno Family Eye Care,optometrist,6360 Mae Anne Ave,+17757879137,http://www.renofamilyeyecare.com/,,https://www.facebook.com/162302883826863,POINT (-119.8869884 39.5258774)
ddb75496-8a0a-4273-81cc-4c6a778c730e,Smile Shop,dentist,6360 Mae Anne Ave,+17758251000,https://the-smile-shop-nv-5.hub.biz/,,https://www.facebook.com/161336527236462,POINT (-119.8870505 39.5258181)
e80c7044-68b9-4eed-81f4-20ab4c262ae8,Caughlin Preschool,preschool,1524 Ambassador Dr,+17757463444,http://www.caughlinpreschool.com/,,https://www.facebook.com/141717659224452,POINT (-119.8866185 39.5257381)
7e17e622-8dbd-47fb-8ea6-89cb7da9df73,"Dr. Richard Novick, DDS",orthodontist,6360 Mae Anne Ave Ste 3,7755018401,https://www.interdent.com/gentle-dental/orthodontists/dr-richard-novick/,,,POINT (-119.8868956 39.5259671)
12bcaf70-19e6-4e0c-832e-7ad34ce9694f,Little Hands Learning Center,day_care_preschool,1508 Ambassador Dr,+17756240400,https://www.littlehandslearningreno.com/,,https://www.facebook.com/1553571474910002,POINT (-119.8861216 39.5255467)
2e9710e4-da88-48a3-a0db-61b147411200,Jen's Piano Studio,music_school,6310 Enchanted Valley Dr,+17758576255,http://www.exploringtheworldofsound.com/,,https://www.facebook.com/169989313365982,POINT (-119.88818 39.52286)
77a2f53d-e091-42fc-b7fb-b29294921595,Hair It Is,hair_salon,6275 Sharlands Ave Ste 3,(775) 624-1810,,hairitisreno@gmail.com,https://www.facebook.com/246578402078066,POINT (-119.88329205954089 39.51845753508651)
7268a3b5-8b7a-4bb8-ad1c-ea422be1f125,Port of Subs,sandwich_shop,6275 Sharlands Ave,+17756240100,http://order.portofsubs.com/menu/port-subs-159,,https://www.facebook.com/155484934488713,POINT (-119.8833632 39.5185002)
cf90aa9b-49f6-4310-a572-1ad4cb26f8b0,Carbon Health Urgent Care Northwest Reno,medical_center,6255 Sharlands Ave,7754326837,https://carbonhealth.com/locations/northwest-reno,,,POINT (-119.8831613 39.5179703)
73583689-0f50-4f24-ae8b-d11831cc98a5,COR Spine & Pain Center,doctor,6255 Sharlands Ave,(775) 248-1267,http://www.corspine.com,,,POINT (-119.88321161266867 39.517976405371435)
181502d6-a886-4fc2-b7bc-0a791ceaab64,Jalapenos 2,texmex_restaurant,6255 Sharlands Ave,+17755074000,,,https://www.facebook.com/363921417701613,POINT (-119.8832333 39.5179345)
3dbbfd01-b7dc-4875-b8f5-d59304a3afd4,Saint Mary's Urgent Care,emergency_room,6255 Sharlands Ave,+17757707682,https://carbonhealth.com/locations/northwest-reno,,https://www.facebook.com/158279650869553,POINT (-119.8832456 39.5178215)
af3f3594-80b2-4d4f-9679-f060bbbe7b52,Alford Pediatric & General Dentistry,dentist,6255 Sharlands Ave,+17753393015,https://alfordsmiles.com/,,https://www.facebook.com/2237943359753509,POINT (-119.8832214 39.5180224)
a7bbe28d-8f5d-4615-9106-fd2c43ead421,Pinnacle Medical Group,professional_services,6275 Sharlands Ave,+17752044000,,,https://www.facebook.com/108630461531620,POINT (-119.8841669 39.5182692)
055d0541-e930-4831-8411-33baf4c779e3,Sherwin-Williams,hardware_store,6275 Sharlands Ave,+17756246472,https://www.sherwin-williams.com/store-locator/paint-store/reno/nv/701830,,https://www.facebook.com/142880066482992,POINT (-119.8841743 39.5183042)
f41f9da3-ae2a-4bd7-a67c-f9cc66b0c9c9,La Belle Nails,nail_salon,6275 Sharlands Ave,+17757878885,http://labellenailsreno.com/,,https://www.facebook.com/649704451880008,POINT (-119.8840585 39.5183076)
4d5f55f8-17d6-4056-a4ea-d1daaeab60a7,Guerrilla Jiu Jitsu Academy,martial_arts_club,6275 Sharlands Ave,+17757463888,https://www.renojiujitsu.com/,,https://www.facebook.com/1621204278118459,POINT (-119.8840514 39.5183155)
13877b99-f9fb-476a-bc98-31845fd6379d,Freestyle Fitness,gym,6275 Sharlands Ave,+17757463888,https://www.fsfitness.net/,,https://www.facebook.com/567534089926294,POINT (-119.8837539 39.5184062)
bfbe946c-3e53-4a61-8fa5-e5ae69efa357,The Studio Ivy,professional_services,6275 Sharlands Ave,+17754123357,http://thestudioivy.com/,,https://www.facebook.com/245953791943886,POINT (-119.8837563 39.5184042)
6fa4937f-5815-424b-8d13-5fe5643212b3,California Sun Centers,tanning_salon,Sharlands Ave,(775) 787-8267,http://www.californiasun.com,,https://www.facebook.com/161480253873704,POINT (-119.88380968053087 39.51846030528573)
fece0ca5-868f-4eb0-ba1c-d7c84ef8a488,Moxie's Spirits & Dining,american_restaurant,6275 Sharlands Ave,+17757472665,http://moxiesreno.com,,https://www.facebook.com/136235233092798,POINT (-119.8846216 39.5184584)
eaeec058-0fbc-4e7d-9f8e-dce5ca91e5e7,Tim Rosene - State Farm Insurance,insurance_agency,720 Robb Dr,+17753592100,https://www.timleuenhagen.com/,,https://www.facebook.com/183602451680020,POINT (-119.8847452 39.5178684)
a799af01-8463-4b48-bbbb-026d5791be98,Eagle Fitness,gym,6295 Sharlands Ave,+17757878686,http://www.eaglefitnessnevada.com/,,https://www.facebook.com/199893470021512,POINT (-119.8847467 39.5179436)
be3ff37b-3f6b-4bcf-8816-b87ef364fc33,Goodwill,thrift_store,720 Robb Dr,+17757471620,https://www.goodwill.org/,,https://www.facebook.com/124586977877106,POINT (-119.884899 39.517912)
